x,y
0.789724310776942,2.7883092317718323
-0.5786967418546367,0.0130635278120222
-1.0348370927318298,-0.6217073469140496
0.5340852130325813,1.3805593832816725
-0.6789473684210527,0.1917107446988721
-0.774185463659148,0.3059814846707911
-0.0724310776942358,0.3079446613174955
0.2233082706766915,0.9469387230264424
0.3536340852130324,1.1278078275549022
0.263408521303258,0.8236887248109204
-0.3330827067669174,0.3255535813715656
0.3586466165413533,0.9939185603767784
-0.6639097744360903,0.0146187709441399
0.1631578947368419,0.7911703400179343
0.3235588972431076,0.846690490287857
-0.6839598997493735,0.155765486443873
0.5140350877192981,1.3204587074643546
-0.9596491228070176,-0.0728584797514295
0.7045112781954885,2.251476495308389
-1.0398496240601505,-0.5762785237361736
0.8849624060150374,4.684944057667108
-0.418295739348371,0.1706018892758782
-0.5837092731829575,0.2126100906008481
-0.1075187969924813,0.3913961860479743
-0.368170426065163,0.2163741938637627
-0.5185463659147871,0.2388607808605729
-0.4984962406015039,0.2106295012070746
-0.4233082706766918,-0.0745797979245278
-0.3781954887218046,0.1231169614294715
0.4488721804511275,1.0695362792974794
0.413784461152882,0.9825952508038768
0.1531328320802003,0.6934100081605675
0.5541353383458645,1.5389397241352871
-0.5536340852130327,0.1626220266672617
0.3686716791979947,0.9285946627566928
-0.2729323308270678,0.2958839109730066
0.2433583959899747,0.6773922966468174
-0.5335839598997495,0.2666956792311629
-0.4784461152882207,0.1484739253291296
-1.1,-2.511917550973764
0.108020050125313,0.5276247282079041
0.7245614035087717,2.281501240869521
0.6493734335839596,1.9513950348259796
-0.267919799498747,0.3037036801463352
-0.1776942355889725,0.5751255547848122
-0.6087719298245615,-0.0638173367689457
-0.318045112781955,0.3121646304763947
-0.97468671679198,-0.0972008682124104
-0.393233082706767,0.241892684034388
-0.9446115288220552,-0.1043792250864753
0.6543859649122805,1.7339771017049728
-0.9947368421052633,-0.0929051064098188
0.1280701754385962,0.6652035021261613
-0.4333333333333334,0.1913063076787191
0.8097744360902253,3.233160806243533
-0.4934837092731831,0.289567274693726
-0.2378446115288222,0.3026209049796544
-0.6037593984962407,0.2330190479279069
0.7395989974937343,2.3568863472139268
-0.5937343358395991,0.1772155540659587
0.4789473684210525,1.3458691648670558
-0.3982456140350878,0.0994252768595084
-1.0799498746867169,-1.8123111613387903
0.1681704260651626,0.6681972332467261
0.1832080200501251,0.6178700094978136
0.0979949874686716,0.6388537255164414
0.1982456140350876,0.9657971427344264
0.8398496240601503,3.82319411240843
-0.6288220551378447,0.3578430019863469
-0.1726817042606517,0.5089209563080469
-0.1676691729323309,0.1922118429991623
0.037844611528822,0.6484950259323311
-0.0423558897243108,0.6274115547985659
-0.799248120300752,0.2165678624176241
-0.7691729323308272,0.0840278320521284
-0.6238095238095239,0.1427587673382319
-0.1325814536340853,0.3867518866257037
0.0478696741854633,0.5218805313012816
-0.1175438596491229,0.4233878598700962
-0.1375939849624061,0.3121919709658904
-0.9095238095238096,0.1016483548501534
0.1180451127819548,0.6039345176921705
0.1130325814536339,0.494360907101796
0.46390977443609,1.162370046201701
0.3335839598997492,0.9343474630583256
-0.9546365914786968,0.1177755982563105
0.2784461152882205,0.8642253783103382
-0.4734335839598999,0.2204149374928206
-0.0974937343358397,0.360957163002142
0.4939849624060148,1.1253985583501729
0.0228070175438594,0.420965659308315
0.2684210526315786,0.8335559684310881
0.8248120300751878,3.389221800324012
0.0879699248120298,0.4899032478735128
0.6644110275689221,2.0031340592551747
-0.0774436090225565,0.3365413632571712
0.8348370927318294,3.5199525787722776
0.8899749373433581,4.899106143765621
0.2283208020050122,0.6613784442204702
-0.5686716791979951,0.278855312901849
-0.1877192982456141,0.2037177316357366
0.4538847117794484,1.1043051133025967
-0.6689223057644111,0.2518549530780458
-0.468421052631579,0.0999824707247643
0.519047619047619,1.545877025682344
-1.0197994987468673,-0.4816550624666665
0.8598997493734335,4.13451804402334
0.5992481203007518,1.5875407842442075
0.7546365914786966,2.4344894251916958
0.4839598997493732,1.23066947430937
-0.7641604010025064,0.3125856809841447
-0.7040100250626568,0.2005191026643786
-0.4483709273182958,0.403548227644408
-0.0523809523809526,0.3270464256824867
0.1230576441102755,0.5620840719188805
-0.3832080200501254,0.171611329951601
0.1882205513784458,0.7169531490123509
-0.7942355889724312,0.1557547694582751
0.8298245614035085,3.681126808474224
0.363659147869674,0.8154852797941186
0.238345864661654,0.782939404966862
0.4588972431077693,1.1023637718523618
0.7847117794486214,2.7160903926872293
0.5591478696741854,1.6126002967320638
-0.7390977443609024,0.0737844738440863
0.7696741854636588,2.748794983971583
-0.1426065162907269,0.5062255755790384
-0.2027568922305765,0.3685720122747578
0.6694235588972428,2.1747842101725694
-0.6538847117794487,0.1355749528676062
0.6593984962406014,1.8205715531514128
0.5040100250626565,1.4327186305252009
0.5491228070175436,1.4095052775178385
-0.3631578947368422,0.1464651910558024
0.4438596491228068,1.1408261398804405
-0.1125313283208021,0.3727465594301757
0.0929824561403507,0.5226806215701147
-0.0323308270676694,0.6547947443310473
0.2132832080200499,0.7686483162458317
0.8047619047619046,3.1141117096832622
0.719548872180451,2.2238392891902787
0.8147869674185462,3.2615972791612924
-0.4884711779448623,0.1002900534880754
-0.3030075187969926,0.2403601354174688
-0.3280701754385966,0.1661715977302234
0.313533834586466,0.97802771956682
0.7997493734335839,2.932463254175305
0.1030075187969923,0.6679374014644486
-0.9195488721804512,0.1423253124295299
0.208270676691729,0.8817729373621952
-0.9897243107769425,-0.2091756872715957
0.4338345864661652,1.2337562307679413
0.4087719298245611,0.9598039007094996
0.7345864661654133,2.278810337621579
-0.8343358395989976,0.2198034545493824
0.4739348370927316,1.102593844055287
-1.0949874686716794,-2.193459689367184
0.3035087719298244,0.8062717158892007
0.2182957393483708,0.6722488645339213
0.9,5.173097191224452
0.5842105263157893,1.6136120434260397
-0.0122807017543862,0.5358073824970473
-0.924561403508772,0.1852912588396834
0.3185463659147869,0.8963167768650264
-0.6939849624060151,0.3316938888019315
-0.0373433583959901,0.534559756234886
0.5641604010025061,1.5796262739729512
-0.3380952380952382,0.2216005987203546
0.4889724310776939,1.208530086678455
-0.5035087719298247,0.2760474754609484
0.2333333333333331,0.8250601297452426
-1.0699248120300753,-1.605574911381619
0.619298245614035,1.4872856528808565
-0.824310776942356,0.2189137401380993
-1.0899749373433585,-2.08549155887128
0.0779448621553884,0.5324341664343767
-0.6338345864661655,0.2403907544321986
0.8749373433583958,4.329100317879451
0.2834586466165412,0.8417679467576324
-0.2629072681704262,0.2508277661468569
0.6744360902255637,1.9950747524440653
-0.3130325814536342,0.1282383022609465
-1.0097744360902257,-0.2961567653452497
-0.2829573934837094,0.2866521006204433
-0.2328320802005014,0.3826459060718906
-0.9295739348370928,0.0960359316971759
-0.8092731829573936,0.2537183157067854
0.0127819548872178,0.4472971307727547
-0.9045112781954888,0.043751922977706
-0.4634085213032582,0.1862712957674305
-0.5586466165413535,0.2011457922108775
-0.8393483709273184,0.3233824170332395
0.6142857142857141,1.7149842508393691
0.2934837092731828,0.904679183832163
-1.049874686716792,-1.037078610962454
-0.062406015037594,0.5595540330343697
-0.9696741854636592,-0.1425687787288517
-0.4283208020050126,0.0119666565710673
0.2984962406015037,0.8451390667335335
0.58922305764411,1.5424249636108494
0.0428571428571427,0.4050652188886187
0.4689223057644107,1.1617531448635234
0.4238095238095236,1.138827962416182
-0.7791979949874688,0.372769812785354
0.8197994987468671,3.2520846681143465
-0.3481203007518798,0.2359071829359536
-0.1225563909774437,0.3049740842461652
0.3987468671679197,0.9916118072648956
0.5942355889724309,1.736887753892439
-0.242857142857143,0.3734791458682275
-0.8944862155388472,0.2409732702479144
-0.7190476190476192,0.170091757806629
-0.1626566416040101,0.4645406136738225
0.4037593984962404,1.331704703822096
-0.3080200501253134,0.4004406451945498
-0.4583959899749374,0.2718206407392881
-0.343107769423559,0.3761189734541536
0.8498746867167917,3.9840330276384046
0.1481203007518794,0.7780388728962262
-0.0172932330827069,0.49735576308361
0.6042606516290725,1.6230096136209848
0.4187969924812029,0.9679159485652392
-1.0749373433583962,-1.4937786498403054
0.8799498746867167,4.395113791383221
0.0278195488721801,0.4897994748949039
0.7095238095238092,2.059946602362291
0.894987468671679,4.909900294919248
-1.0598997493734337,-1.47269538438808
-0.84937343358396,0.1654613356655268
-0.6438596491228071,0.165010963497667
-0.5736842105263159,0.1272483390444347
-0.8142857142857144,0.1934847312732538
-0.4533834586466166,0.1901759618669455
-0.7140350877192984,0.0231031180797843
-0.1977443609022557,0.298770922080829
-0.0674185463659149,0.0888779828491519
-0.5887218045112783,0.0773585881209918
-0.5987468671679199,0.26293837100654
0.0629072681704259,0.3274428883082652
0.8699248120300749,4.318740363715073
0.6393483709273182,1.924972783259264
0.2734335839598996,0.8312833118772038
-0.8894736842105264,0.3053923820459167
0.3385964912280701,0.8701838173952487
-0.2528822055137846,0.3323987948734509
-0.9145363408521304,0.3263303690748035
0.1932330827067667,0.5730983203193971
-0.2077694235588973,0.2404669697152881
0.138095238095238,0.7941186612889132
-0.5285714285714287,0.0691339588890798
0.6994987468671678,2.164347476774457
-0.6889724310776943,0.1649160493558652
0.1330827067669171,0.6526802238830166
0.7145363408521301,2.2860146476946075
-0.3230576441102758,0.2070999621460753
0.5240601503759397,1.3242564018402612
0.0729323308270675,0.5441861350278651
-0.1927318295739349,0.4224301959409177
0.6443609022556389,1.6988770377954423
-0.443358395989975,0.1375637465195649
-0.5436090225563911,0.1995469855557407
-0.1476190476190477,0.3861199983964856
-0.6739348370927319,0.1971724643560885
-0.8794486215538848,0.250691689615429
-0.5636591478696743,0.1587358279216246
-0.0874686716791981,0.2815668457721793
0.3436090225563908,1.1602829041216398
0.844862155388471,3.7299882123657326
-0.4032581453634086,0.2833622005080929
-0.6488721804511279,0.0598520592458889
-0.8844611528822056,0.0563776339094771
-0.5486215538847119,0.1387748550853059
0.7295739348370924,2.260002404915414
-0.0824561403508772,0.4227596981062107
0.689473684210526,2.0800703811200063
-0.1025062656641605,0.345523877448871
-0.1827067669172933,0.219084205519125
-0.8192982456140352,0.4244316433501157
-0.2979949874686718,0.2264466980485026
-0.5135338345864663,0.3748101437462771
-0.3531328320802006,0.1709623295421578
-0.6187969924812031,0.1425678482381184
-0.7290726817042608,0.1123374314848539
-0.7892230576441104,0.1534359801354236
-0.092481203007519,0.24660801793497
0.7796992481203007,3.0375529434327864
0.2483709273182954,0.8322566212178549
-0.8042606516290728,0.1981502498655576
0.6844611528822053,2.11872554740155
-0.8644110275689224,0.2337224948134013
-0.5385964912280703,0.0090915489907067
-1.0298245614035089,-0.682216065630781
-1.0849624060150376,-2.047622437229658
0.6343358395989973,1.8518854826605156
-0.3882205513784462,0.2037416916628247
0.3937343358395988,0.9030389763496036
-1.024812030075188,-0.643780209731739
-0.0072681704260653,0.4036043436131826
-0.7340852130325816,0.0365857894558627
0.6293233082706764,1.8851041388260488
-0.8443609022556392,0.2312680956791936
-0.9395989974937344,0.1215906579617777
0.3486215538847115,0.8381592486545337
0.2533834586466164,0.6576804164624683
-0.4834586466165415,0.1298688766985985
0.6243107769423557,1.7844519647426615
-0.698997493734336,0.2457013110873107
0.5741854636591477,1.5030210115179987
0.6092731829573932,1.827920511206224
0.7646616541353382,2.434327571490148
-0.0573934837092733,0.5708030083353283
0.7746867167919798,2.6244844784720622
-0.7842105263157896,0.1371647457575723
-0.5085213032581455,0.2846255520040558
-0.1275689223057645,0.4452355843719769
-0.8694235588972432,0.206247189134904
-0.8593984962406016,0.1840526273655479
-0.8543859649122808,0.120043463488123
-0.1526315789473685,0.480758754255219
-0.4082706766917294,0.3342578981651314
